Data element,Period,OrganisationUnit,CategoryCombo,AttributeCombo,Value
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,pe07Wvr90Zc,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,KY39qXVMOj1,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,VZNJvQNlECI,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,NGYepD2stMO,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,X1ckVzLvwRB,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,Z2jmPAIHrel,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,X8pGUJitiVE,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,T6zWRBnlJhR,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
,2018Q2,,c2lLmaFNeoE,JVafaPfopJf,0
